基金代码,基金名称,成立日期,基金经理,上一期,日期,区间收益率,区间波动率,Sharpe,上一期基金规模,成立年限
610001.OF,信达澳银领先增长,2007/3/8,王咏辉,2020/3/31,2020/6/30,122.471054,23.1114,0.2297,10.60200415,13.3233
610005.OF,信达澳银红利回报,2010/7/28,邹运,2020/3/31,2020/6/30,180.66145,19.1996,0.3546,0.441021709,9.9315
610006.OF,信达澳银产业升级,2011/6/13,曾国富,2020/3/31,2020/6/30,199.348263,28.8693,0.2556,0.674460057,9.0548
620004.OF,金元顺安价值增长,2009/9/11,贾丽杰,2020/3/31,2020/6/30,113.292387,28.4384,0.1798,0.272589867,10.8082
620006.OF,金元顺安消费主题,2010/9/15,闵杭,2020/3/31,2020/6/30,68.819762,13.9299,0.2417,0.77514149,9.7973
630001.OF,华商领先企业,2007/5/15,李双全,2020/3/31,2020/6/30,79.960894,19.562,0.1968,16.83301901,13.137
630002.OF,华商盛世成长,2008/9/23,周海栋,2020/3/31,2020/6/30,46.51714,20.9956,0.1191,24.29124984,11.7753
630010.OF,华商价值精选,2011/5/31,彭欣杨,2020/3/31,2020/6/30,217.207719,22.3483,0.343,7.28969221,9.0904
630011.OF,华商主题精选,2012/5/31,童立,2020/3/31,2020/6/30,45.111847,15.8713,0.1498,6.48888082,8.0877
660001.OF,农银汇理行业成长A,2008/8/4,赵伟,2020/3/31,2020/6/30,340.095976,26.0572,0.3802,17.55267277,11.9123
660003.OF,农银汇理平衡双利,2009/4/8,陈富权,2020/3/31,2020/6/30,165.368735,16.834,0.3806,3.360010486,11.2356
660005.OF,农银汇理中小盘,2010/3/25,"赵伟,陈富权",2020/3/31,2020/6/30,204.626684,19.4465,0.3783,8.096818604,10.274
660006.OF,农银汇理大盘蓝筹,2010/9/1,宋永安,2020/3/31,2020/6/30,79.916785,13.538,0.2797,1.972026802,9.8356
660012.OF,农银汇理消费主题A,2012/4/24,徐文卉,2020/3/31,2020/6/30,223.550698,23.5469,0.3319,6.816185224,8.189
660015.OF,农银汇理行业轮动,2012/11/14,韩林,2020/3/31,2020/6/30,158.961124,22.2925,0.2831,2.121656174,7.6301
671010.OF,西部利得策略优选,2011/1/25,何奇,2020/3/31,2020/6/30,97.11661,14.6904,0.2998,2.268314464,9.4356
671030.OF,西部利得事件驱动,2018/9/26,"童国林,张昌平",2020/3/31,2020/6/30,86.943241,13.1229,0.3077,0.200617211,1.7616
673090.OF,西部利得个股精选,2017/1/23,刘荟,2020/3/31,2020/6/30,58.969605,11.5707,0.2547,1.109420131,3.4356
688888.OF,浙商聚潮产业成长,2011/5/17,贾腾,2020/3/31,2020/6/30,52.612937,19.0597,0.1441,1.744221558,9.1288
690003.OF,民生加银精选,2010/2/3,"郑爱刚,吴鹏飞",2020/3/31,2020/6/30,34.862271,15.7969,0.1196,1.016380062,10.411
690004.OF,民生加银稳健成长,2010/6/29,郑爱刚,2020/3/31,2020/6/30,159.022071,14.0691,0.4421,0.508494162,10.011
690005.OF,民生加银内需增长,2011/1/28,柳世庆,2020/3/31,2020/6/30,156.323062,15.356,0.4012,5.000119474,9.4274
690007.OF,民生加银景气行业A,2011/11/22,王亮,2020/3/31,2020/6/30,118.628246,14.6771,0.3471,14.45815628,8.611
700001.OF,平安行业先锋,2011/9/20,刘杰,2020/3/31,2020/6/30,113.482439,15.9865,0.3095,2.012595659,8.7836
710001.OF,富安达优势成长,2011/9/21,吴战峰,2020/3/31,2020/6/30,129.307141,19.3589,0.2821,11.92509707,8.7808
730001.OF,方正富邦创新动力A,2011/12/26,"吴昊,李长桥",2020/3/31,2020/6/30,51.624968,21.4762,0.1273,0.377860064,8.5178
740001.OF,长安宏观策略,2012/3/9,林忠晶,2020/3/31,2020/6/30,105.09797,24.2397,0.1974,0.108621547,8.3151
910007.OF,东方红启元三年持有A,2019/9/26,钱思佳,2020/3/31,2020/6/30,127.051633,16.3994,0.327,11.34641606,0.7616
000001.OF,华夏成长,2001/12/18,董阳阳,2020/6/30,2020/9/30,37.492056,23.8966,0.0795,50.5485872,18.7973
000006.OF,西部利得量化成长,2019/3/19,盛丰衍,2020/6/30,2020/9/30,77.756245,26.8722,0.13,4.069457189,1.537
000011.OF,华夏大盘精选,2004/8/11,陈伟彦,2020/6/30,2020/9/30,145.672001,24.7237,0.2188,39.75750627,16.1479
000017.OF,财通可持续发展主题,2013/3/27,夏钦,2020/6/30,2020/9/30,88.391028,27.5003,0.1401,1.767044193,7.5178
000020.OF,景顺长城品质投资,2013/3/19,詹成,2020/6/30,2020/9/30,77.214783,22.8078,0.1495,14.83961306,7.5397
000021.OF,华夏优势增长,2006/11/24,郑晓辉,2020/6/30,2020/9/30,41.250166,29.0807,0.0739,68.95137339,13.8603
000031.OF,华夏复兴,2007/9/10,周克平,2020/6/30,2020/9/30,37.489599,32.3468,0.0633,43.53828617,13.0658
000039.OF,农银汇理低估值高增长,2013/3/26,张燕,2020/6/30,2020/9/30,37.712834,32.6166,0.0632,4.197117141,7.5205
000061.OF,华夏盛世精选,2009/12/11,赵航,2020/6/30,2020/9/30,21.750183,30.0487,0.0423,11.55513391,10.811
000066.OF,诺安鸿鑫,2013/5/3,宋德舜,2020/6/30,2020/9/30,79.764825,18.5097,0.1859,1.034149907,7.4164
000083.OF,汇添富消费行业,2013/5/3,胡昕炜,2020/6/30,2020/9/30,89.723174,28.0309,0.1394,115.8987491,7.4164
000117.OF,广发轮动配置,2013/5/28,吴兴武,2020/6/30,2020/9/30,74.628694,24.0581,0.1389,8.409803737,7.3479
000120.OF,中银美丽中国,2013/6/7,严菲,2020/6/30,2020/9/30,65.791999,27.5359,0.1121,0.555803829,7.3205
000124.OF,华宝服务优选,2013/6/27,代云锋,2020/6/30,2020/9/30,63.972476,33.3187,0.0939,10.49089573,7.2658
000127.OF,农银汇理行业领先,2013/6/25,张峰,2020/6/30,2020/9/30,40.161916,25.8198,0.0792,18.73921759,7.2712
000172.OF,华泰柏瑞量化增强A,2013/8/2,田汉卿,2020/6/30,2020/9/30,69.991419,23.4118,0.1353,22.12460634,7.1671
000199.OF,国泰量化策略收益,2015/1/16,高崇南,2020/6/30,2020/9/30,68.872351,24.6773,0.1275,0.684695364,5.7096
000209.OF,信诚新兴产业,2013/7/17,"王睿,孙浩中",2020/6/30,2020/9/30,131.123695,32.931,0.1576,0.146369997,7.211
000220.OF,富国医疗保健行业,2013/8/7,孙笑悦,2020/6/30,2020/9/30,4.931224,34.5315,0.0136,24.84468999,7.1534
000251.OF,工银瑞信金融地产A,2013/8/26,"鄢耀,王君正",2020/6/30,2020/9/30,62.365018,28.9027,0.103,42.94770919,7.1014
000263.OF,工银瑞信信息产业,2013/11/11,单文,2020/6/30,2020/9/30,189.980005,29.6309,0.2191,9.279279249,6.8904
000308.OF,建信创新中国,2013/9/24,邵卓,2020/6/30,2020/9/30,44.935266,29.8095,0.0777,1.479690688,7.0219
000309.OF,大摩品质生活精选,2013/10/29,"何晓春,雷志勇",2020/6/30,2020/9/30,75.711411,31.0933,0.1126,3.699695571,6.926
000327.OF,南方潜力新蓝筹,2015/5/29,吴剑毅,2020/6/30,2020/9/30,102.106599,25.1501,0.1685,1.605130227,5.3452
000339.OF,长城医疗保健,2014/2/28,谭小兵,2020/6/30,2020/9/30,16.645057,30.49,0.0335,9.060584803,6.5918
000409.OF,鹏华环保产业,2014/3/7,孟昊,2020/6/30,2020/9/30,129.650556,30.3567,0.168,3.055208269,6.5726
000411.OF,景顺长城优质成长,2014/1/2,徐喻军,2020/6/30,2020/9/30,80.510433,23.5224,0.1501,0.433847387,6.7479
000418.OF,景顺长城成长之星,2013/12/13,"邓敬东,周寒颖",2020/6/30,2020/9/30,60.337015,28.1175,0.1029,3.853961489,6.8027
000432.OF,中银优秀企业,2014/1/28,欧阳力君,2020/6/30,2020/9/30,5.812379,30.3766,0.0143,0.96687732,6.6767
000471.OF,富国城镇发展,2014/1/28,蒲世林,2020/6/30,2020/9/30,126.669385,25.4449,0.194,9.397853184,6.6767
000522.OF,华润元大信息传媒科技,2014/3/31,"刘宏毅,李仆",2020/6/30,2020/9/30,68.139844,36.1165,0.0924,6.442580572,6.5068
000524.OF,上投摩根民生需求,2014/3/14,杨景喻,2020/6/30,2020/9/30,47.397512,30.0499,0.0806,2.367929304,6.5534
000532.OF,景顺长城优势企业,2014/3/19,江科宏,2020/6/30,2020/9/30,131.621853,15.8545,0.3116,2.610562631,6.5397
000547.OF,建信健康民生,2014/3/21,姜锋,2020/6/30,2020/9/30,55.513574,27.1255,0.0992,1.154864679,6.5342
000549.OF,华安大国新经济,2014/4/14,翁启森,2020/6/30,2020/9/30,32.380162,30.1757,0.0589,1.844350823,6.4685
000550.OF,广发新动力,2014/3/19,刘玉,2020/6/30,2020/9/30,68.649525,24.0652,0.1301,6.134784968,6.5397
000551.OF,信诚幸福消费,2014/4/29,闾志刚,2020/6/30,2020/9/30,51.728122,27.5826,0.0925,4.837606506,6.4274
000577.OF,安信价值精选,2014/4/21,陈一峰,2020/6/30,2020/9/30,62.605107,26.9114,0.1099,31.13224127,6.4493
000589.OF,光大银发商机主题,2014/4/29,陈栋,2020/6/30,2020/9/30,54.862054,25.2322,0.1045,1.861183721,6.4274
000594.OF,大摩进取优选,2014/5/29,朱睿,2020/6/30,2020/9/30,139.173952,29.9371,0.1782,0.436160655,6.3452
000612.OF,华宝生态中国,2014/6/13,夏林锋,2020/6/30,2020/9/30,82.027879,28.1706,0.1298,6.133107343,6.3041
000628.OF,大成高新技术产业,2015/2/3,刘旭,2020/6/30,2020/9/30,122.182083,23.2682,0.2055,9.77271053,5.6603
000646.OF,华润元大量化优选A,2014/8/18,李武群,2020/6/30,2020/9/30,47.874293,21.8685,0.1054,1.079731369,6.1233
000688.OF,景顺长城研究精选,2014/8/12,"曾理,崔俊杰",2020/6/30,2020/9/30,63.779227,23.8894,0.1235,0.285505471,6.1397
000696.OF,汇添富环保行业,2014/9/16,赵剑,2020/6/30,2020/9/30,106.387427,28.8602,0.1534,17.03368274,6.0438
000711.OF,嘉实医疗保健,2014/8/13,颜媛,2020/6/30,2020/9/30,48.368883,29.4615,0.0832,16.36688575,6.137
000729.OF,建信中小盘,2014/8/20,"邵卓,周智硕",2020/6/30,2020/9/30,66.833175,29.1645,0.1081,1.893801292,6.1178
000761.OF,国富健康优质生活,2014/9/23,王晓宁,2020/6/30,2020/9/30,99.238164,25.4055,0.1636,5.394256534,6.0247
000778.OF,鹏华先进制造,2014/11/4,袁航,2020/6/30,2020/9/30,109.297272,22.8034,0.1936,2.385105302,5.9096
000780.OF,鹏华医疗保健,2014/9/23,郎超,2020/6/30,2020/9/30,22.054919,33.4384,0.0405,14.97212092,6.0247
000803.OF,工银瑞信研究精选,2014/10/23,宋炳珅,2020/6/30,2020/9/30,102.787534,28.8899,0.1496,0.889929392,5.9425
000828.OF,泰达宏利转型机遇,2014/11/18,王鹏,2020/6/30,2020/9/30,64.03339,35.641,0.0892,1.455447917,5.8712
000831.OF,工银瑞信医疗保健行业,2014/11/18,"赵蓓,谭冬寒",2020/6/30,2020/9/30,-2.465993,30.2074,-0.0019,51.80848499,5.8712
000866.OF,华宝高端制造,2014/12/10,贺喆,2020/6/30,2020/9/30,84.365369,27.3491,0.136,3.437312502,5.811
000884.OF,民生加银优选,2014/12/19,高松,2020/6/30,2020/9/30,123.393145,27.751,0.176,2.450864328,5.7863
000893.OF,工银瑞信创新动力,2014/12/11,杨鑫鑫,2020/6/30,2020/9/30,88.434711,21.3703,0.1759,5.692608419,5.8082
000916.OF,前海开源股息率100强,2015/1/13,丁尧,2020/6/30,2020/9/30,94.841,19.8106,0.1989,4.453571947,5.7178
000925.OF,汇添富外延增长主题,2014/12/8,"王栩,蔡志文",2020/6/30,2020/9/30,70.793095,27.5737,0.1184,28.84168715,5.8164
000945.OF,华夏医疗健康A,2015/2/2,"陈斌,王泽实",2020/6/30,2020/9/30,10.907488,30.8064,0.0235,20.70746819,5.663
000960.OF,招商医药健康产业,2015/1/30,李佳存,2020/6/30,2020/9/30,38.880239,35.4565,0.0613,22.40160133,5.6712
000971.OF,诺安新经济,2015/1/26,杨琨,2020/6/30,2020/9/30,45.283161,30.4574,0.0769,20.59177209,5.6822
000991.OF,工银瑞信战略转型主题,2015/2/16,杜洋,2020/6/30,2020/9/30,220.918912,29.4883,0.2408,16.96061066,5.6247
001036.OF,嘉实企业变革,2015/2/12,谢泽林,2020/6/30,2020/9/30,59.362853,28.5641,0.1002,9.179371632,5.6356
001039.OF,嘉实先进制造,2015/4/24,张淼,2020/6/30,2020/9/30,61.937252,28.2271,0.1047,11.22739173,5.4411
001047.OF,光大国企改革主题,2015/3/25,林晓凤,2020/6/30,2020/9/30,97.884341,26.8723,0.154,8.696493089,5.5233
001048.OF,富国新兴产业,2015/3/12,方纬,2020/6/30,2020/9/30,62.626503,29.7902,0.101,15.46920501,5.5589
001050.OF,汇添富成长多因子量化策略,2015/2/16,"吴振翔,许一尊",2020/6/30,2020/9/30,66.159558,23.6187,0.1285,9.744093947,5.6247
001054.OF,工银瑞信新金融,2015/3/19,鄢耀,2020/6/30,2020/9/30,101.116575,27.7151,0.1534,6.455668265,5.5397
001088.OF,华宝国策导向,2015/5/8,丁靖斐,2020/6/30,2020/9/30,99.879417,24.1725,0.1719,5.958596823,5.4027
001097.OF,华泰柏瑞积极优选,2015/3/26,杜聪,2020/6/30,2020/9/30,40.826756,25.9124,0.08,2.860802902,5.5205
001104.OF,华安新丝路主题,2015/4/9,谢昌旭,2020/6/30,2020/9/30,98.516344,28.305,0.1478,13.08559014,5.4822
001158.OF,工银瑞信新材料新能源行业,2015/4/28,张剑峰,2020/6/30,2020/9/30,98.883316,27.7767,0.1507,17.69354877,5.4301
001162.OF,前海开源优势蓝筹A,2015/4/28,肖立强,2020/6/30,2020/9/30,68.587368,24.4506,0.1282,0.411772047,5.4301
001167.OF,金鹰科技创新,2015/4/30,乔春,2020/6/30,2020/9/30,47.202558,27.9721,0.0849,5.840930065,5.4247
001178.OF,前海开源再融资主题精选,2015/5/18,邱杰,2020/6/30,2020/9/30,21.523569,21.081,0.0529,31.78771727,5.3753
001186.OF,富国文体健康,2015/5/6,林庆,2020/6/30,2020/9/30,189.536557,25.8405,0.2484,8.119928776,5.4082
001188.OF,鹏华改革红利,2015/4/28,"袁航,郭盈",2020/6/30,2020/9/30,67.607371,30.4507,0.1052,8.547639967,5.4301
001193.OF,中金消费升级,2015/6/24,闫鑫,2020/6/30,2020/9/30,95.192908,24.641,0.1632,1.531336108,5.274
001195.OF,工银瑞信农业产业,2015/5/26,杨柯,2020/6/30,2020/9/30,105.74542,27.6281,0.1588,10.42570072,5.3534
001223.OF,鹏华文化传媒娱乐,2016/1/27,贺宁,2020/6/30,2020/9/30,36.159,27.481,0.0691,0.909618355,4.6795
001230.OF,鹏华医药科技,2015/6/2,金笑非,2020/6/30,2020/9/30,38.152731,30.6867,0.0666,20.19902293,5.3342
001236.OF,博时丝路主题A,2015/5/22,沙炜,2020/6/30,2020/9/30,103.735033,29.0093,0.15,6.218136082,5.3644
001245.OF,工银瑞信生态环境,2015/6/2,"何肖颉,闫思倩",2020/6/30,2020/9/30,133.495813,31.6544,0.1651,10.58807689,5.3342
001256.OF,泓德优选成长,2015/5/21,王克玉,2020/6/30,2020/9/30,67.011449,22.1517,0.1374,36.49361675,5.3671
001267.OF,泰达宏利蓝筹价值,2015/6/3,"张勋,赖庆鑫",2020/6/30,2020/9/30,3.189613,31.3332,0.0096,1.483465137,5.3315
001277.OF,博时国企改革主题,2015/5/20,林景艺,2020/6/30,2020/9/30,27.827343,23.2439,0.0624,9.532377768,5.3699
001382.OF,易方达国企改革,2017/8/23,郭杰,2020/6/30,2020/9/30,143.658653,28.4799,0.1904,0.892340247,3.1068
001396.OF,建信互联网+产业升级,2015/6/23,何珅华,2020/6/30,2020/9/30,89.761923,29.1575,0.1347,9.863821939,5.2767
001403.OF,招商国企改革,2015/6/29,李亚,2020/6/30,2020/9/30,56.400346,32.1089,0.0878,4.715534256,5.2603
001404.OF,招商移动互联网,2015/6/19,张林,2020/6/30,2020/9/30,11.291641,34.3113,0.0238,11.55105188,5.2877
001409.OF,工银瑞信互联网加,2015/6/5,"张继圣,单文",2020/6/30,2020/9/30,59.989778,29.9717,0.0972,48.67168579,5.326
001410.OF,信达澳银新能源产业,2015/7/31,冯明远,2020/6/30,2020/9/30,40.510428,33.3722,0.0659,128.6909443,5.1726
001416.OF,嘉实事件驱动,2015/6/9,"张自力,张楠",2020/6/30,2020/9/30,56.71219,27.9477,0.0985,45.10079375,5.3151
001421.OF,南方量化成长,2015/6/29,李佳亮,2020/6/30,2020/9/30,71.325222,28.0614,0.1173,3.499560322,5.2603
001475.OF,易方达国防军工,2015/6/19,何崇恺,2020/6/30,2020/9/30,301.760622,43.9224,0.2,32.21592263,5.2877
001476.OF,中银智能制造,2015/6/19,王伟,2020/6/30,2020/9/30,192.348519,33.0283,0.2001,17.3667252,5.2877
001482.OF,上投摩根新兴服务,2015/8/6,"郭晨,杨景喻",2020/6/30,2020/9/30,36.885399,30.2455,0.0655,0.729439759,5.1562
001490.OF,汇添富国企创新增长,2015/7/10,李威,2020/6/30,2020/9/30,141.152976,25.5821,0.2076,5.369054098,5.2301
001495.OF,东方新价值A,2015/7/3,薛子徵,2020/6/30,2020/9/30,23.450179,6.8345,0.1589,3.060074162,5.2493
001496.OF,工银瑞信聚焦30,2015/6/25,"王筱苓,胡志利",2020/6/30,2020/9/30,107.768806,29.2238,0.1531,2.481829265,5.2712
001513.OF,易方达信息产业,2016/9/27,郑希,2020/6/30,2020/9/30,11.954805,31.7437,0.0252,85.00110996,4.011
001521.OF,国寿安保成长优选,2015/12/11,"张琦,张标",2020/6/30,2020/9/30,58.224739,27.7335,0.1012,0.861844632,4.8082
001542.OF,国泰互联网+,2015/8/4,彭凌志,2020/6/30,2020/9/30,106.343656,29.9221,0.1485,12.67133494,5.1616
001558.OF,天弘医疗健康A,2015/6/30,"刘盟盟,郭相博",2020/6/30,2020/9/30,55.507185,33.1174,0.0846,2.273394709,5.2575
001576.OF,国泰智能装备,2017/6/21,王阳,2020/6/30,2020/9/30,143.485632,28.9864,0.1872,4.820064532,3.2795
001583.OF,安信新常态沪港深精选,2015/8/7,袁玮,2020/6/30,2020/9/30,90.651056,23.0353,0.1672,11.59349208,5.1534
001605.OF,国富沪港深成长精选,2016/1/20,徐成,2020/6/30,2020/9/30,83.688149,26.0483,0.1411,18.81594545,4.6986
001614.OF,东方区域发展,2016/9/7,张玉坤,2020/6/30,2020/9/30,-13.734776,22.5135,-0.0411,0.982779196,4.0658
001628.OF,招商体育文化休闲,2015/8/18,"李佳存,文仲阳",2020/6/30,2020/9/30,61.444155,32.5349,0.0928,0.361151084,5.1233
001637.OF,嘉实腾讯自选股大数据,2015/12/7,"刘斌,龙昌伦",2020/6/30,2020/9/30,53.492025,24.0555,0.1066,1.706163248,4.8192
001645.OF,国泰大健康,2016/2/3,徐治彪,2020/6/30,2020/9/30,72.006359,29.8075,0.1122,20.83378352,4.6603
001672.OF,国寿安保智慧生活,2015/9/1,张琦,2020/6/30,2020/9/30,118.42251,26.4759,0.1786,2.863437194,5.0849
001678.OF,英大国企改革主题,2018/11/22,张媛,2020/6/30,2020/9/30,192.782727,20.7801,0.3085,0.844307039,1.8575
001685.OF,汇添富沪港深新价值,2016/7/27,杨威风,2020/6/30,2020/9/30,32.181111,25.4492,0.0662,3.702796821,4.1808
001703.OF,银华沪港深增长,2016/8/10,"周大鹏,周晶",2020/6/30,2020/9/30,76.496643,28.5248,0.122,1.714705329,4.1425
001705.OF,泓德战略转型,2015/11/10,秦毅,2020/6/30,2020/9/30,148.394264,23.9784,0.2279,9.369619921,4.8932
001707.OF,诺安高端制造,2017/6/8,史高飞,2020/6/30,2020/9/30,64.413698,27.0565,0.1118,1.581108524,3.3151
001714.OF,工银瑞信文体产业A,2015/12/30,袁芳,2020/6/30,2020/9/30,99.898613,25.6678,0.1629,68.9297386,4.7562
001717.OF,工银瑞信前沿医疗A,2016/2/3,赵蓓,2020/6/30,2020/9/30,9.433506,32.1588,0.0209,67.39329401,4.6603
001718.OF,工银瑞信物流产业,2016/3/1,张宇帆,2020/6/30,2020/9/30,200.638172,24.0239,0.2754,0.957423614,4.5863
001719.OF,工银瑞信国家战略主题,2016/1/29,陈小鹭,2020/6/30,2020/9/30,38.581144,31.0036,0.0666,1.20955873,4.674
001725.OF,汇添富中国高端制造,2017/3/20,赵鹏飞,2020/6/30,2020/9/30,148.806146,24.0037,0.228,12.18725987,3.5342
001726.OF,汇添富新兴消费,2015/12/2,刘伟林,2020/6/30,2020/9/30,47.66242,26.7057,0.0889,4.369003344,4.8329
001736.OF,圆信永丰优加生活,2015/10/28,范妍,2020/6/30,2020/9/30,88.925997,28.7803,0.1353,10.03384205,4.9288
001749.OF,招商中国机遇,2018/2/8,"李亚,王景",2020/6/30,2020/9/30,65.121072,26.1963,0.1159,2.872315536,2.6438
001764.OF,广发沪港深新机遇,2016/5/27,余昊,2020/6/30,2020/9/30,90.033853,33.1669,0.121,2.878110016,4.3479
001766.OF,上投摩根医疗健康,2015/10/21,方钰涵,2020/6/30,2020/9/30,18.215016,28.4049,0.0375,15.47599035,4.9479
001825.OF,建信中国制造2025,2017/3/8,孙晟,2020/6/30,2020/9/30,56.095048,29.2041,0.0942,0.684162906,3.5671
001849.OF,前海开源强势共识100强,2015/12/10,谢屹,2020/6/30,2020/9/30,69.308409,23.4128,0.1343,0.174836283,4.811
001877.OF,宝盈国家安全战略沪港深,2016/1/20,陈金伟,2020/6/30,2020/9/30,60.049113,36.5822,0.0834,0.59459602,4.6986
001878.OF,嘉实沪港深精选,2016/5/27,张金涛,2020/6/30,2020/9/30,59.385577,25.4061,0.1107,33.94677329,4.3479
001884.OF,中欧互通精选E,2018/10/8,曲径,2020/6/30,2020/9/30,74.386802,24.8354,0.1347,0.011619893,1.9808
001900.OF,诺安精选价值,2019/2/28,宋青,2020/6/30,2020/9/30,27.092376,27.5676,0.0538,0.183132099,1.589
001915.OF,宝盈医疗健康沪港深,2015/12/2,郝淼,2020/6/30,2020/9/30,7.222979,31.2938,0.0169,20.6301637,4.8329
001917.OF,招商量化精选A,2016/3/15,王平,2020/6/30,2020/9/30,97.860292,27.8099,0.1494,0.454239848,4.5479
001938.OF,中欧时代先锋A,2015/11/3,周应波,2020/6/30,2020/9/30,29.101442,28.7898,0.0556,152.8238382,4.9123
001974.OF,景顺长城量化新动力,2016/7/13,黎海威,2020/6/30,2020/9/30,95.605841,23.6617,0.1698,4.953319666,4.2192
001985.OF,富国低碳新经济,2015/12/18,杨栋,2020/6/30,2020/9/30,74.544662,30.7805,0.1122,26.92086192,4.789
002001.OF,华夏回报A,2003/9/5,"蔡向阳,林青泽",2020/6/30,2020/9/30,52.302209,17.4963,0.139,123.5137737,17.0822
002011.OF,华夏红利,2005/6/30,林晶,2020/6/30,2020/9/30,48.802191,25.9237,0.0928,79.41205141,15.263
002168.OF,嘉实智能汽车,2016/2/4,姚志鹏,2020/6/30,2020/9/30,43.27587,31.1684,0.0729,25.28141259,4.6575
002174.OF,东方互联网嘉,2016/4/6,周思越,2020/6/30,2020/9/30,100.163691,20.9547,0.1966,0.961897514,4.4877
002179.OF,华安事件驱动量化策略,2016/12/14,"孙晨进,张序",2020/6/30,2020/9/30,56.433822,27.6251,0.0991,0.477485043,3.7973
002210.OF,创金合信量化多因子A,2016/1/22,董梁,2020/6/30,2020/9/30,73.780513,25.93,0.1288,3.330417803,4.6932
002229.OF,华夏经济转型,2016/3/15,张帆,2020/6/30,2020/9/30,55.777848,28.7522,0.095,16.04924628,4.5479
002300.OF,长盛医疗行业,2016/2/3,周思聪,2020/6/30,2020/9/30,35.234499,35.8398,0.0565,1.419589482,4.6603
002332.OF,汇丰晋信沪港深A,2016/11/10,程彧,2020/6/30,2020/9/30,35.603269,27.7682,0.0677,10.36425969,3.8904
002334.OF,汇丰晋信大盘波动精选A,2016/3/11,方磊,2020/6/30,2020/9/30,37.22506,19.2859,0.0945,0.318823524,4.5589
002340.OF,富国价值优势,2016/4/8,孙彬,2020/6/30,2020/9/30,119.806744,26.7854,0.1781,4.574529788,4.4822
002387.OF,工银瑞信沪港深A,2016/4/20,张继圣,2020/6/30,2020/9/30,27.510444,22.5209,0.0632,12.01325756,4.4493
002562.OF,泓德泓益,2016/4/26,苏昌景,2020/6/30,2020/9/30,103.994138,23.4721,0.1819,10.83513668,4.4329
